pokedex_number,name,generation,status,species,type_1,type_2,height_m,weight_kg,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,growth_rate,egg_type_1,egg_type_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,url,id
544,Whirlipede,5,Normal,Curlipede Pokémon,Bug,Poison,1.2,58.5,360.0,40.0,55.0,99.0,40.0,79.0,47.0,120.0,Medium Slow,Bug,,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/whirlipede.png,634
545,Scolipede,5,Normal,Megapede Pokémon,Bug,Poison,2.5,200.5,485.0,60.0,100.0,89.0,55.0,69.0,112.0,45.0,Medium Slow,Bug,,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/scolipede.png,635
546,Cottonee,5,Normal,Cotton Puff Pokémon,Grass,Fairy,0.3,0.6,280.0,40.0,27.0,60.0,37.0,50.0,66.0,190.0,Medium Fast,Fairy,Grass,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cottonee.png,636
547,Whimsicott,5,Normal,Windveiled Pokémon,Grass,Fairy,0.7,6.6,480.0,60.0,67.0,85.0,77.0,75.0,116.0,75.0,Medium Fast,Fairy,Grass,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/whimsicott.png,637
548,Petilil,5,Normal,Bulb Pokémon,Grass,,0.5,6.6,280.0,45.0,35.0,50.0,70.0,50.0,30.0,190.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/petilil.png,638
549,Lilligant,5,Normal,Flowering Pokémon,Grass,,1.1,16.3,480.0,70.0,60.0,75.0,110.0,75.0,90.0,75.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/lilligant.png,639
550,Basculin Red-Striped Form,5,Normal,Hostile Pokémon,Water,,1.0,18.0,460.0,70.0,92.0,65.0,80.0,55.0,98.0,25.0,Medium Fast,Water 2,,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://www.serebii.net/swordshield/pokemon/550.png,640
550,Basculin Blue-Striped Form,5,Normal,Hostile Pokémon,Water,,1.0,18.0,460.0,70.0,92.0,65.0,80.0,55.0,98.0,25.0,Medium Fast,Water 2,,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://www.serebii.net/swordshield/pokemon/550-b.png,641
551,Sandile,5,Normal,Desert Croc Pokémon,Ground,Dark,0.7,15.2,292.0,50.0,72.0,35.0,35.0,35.0,65.0,180.0,Medium Slow,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/sandile.png,642
552,Krokorok,5,Normal,Desert Croc Pokémon,Ground,Dark,1.0,33.4,351.0,60.0,82.0,45.0,45.0,45.0,74.0,90.0,Medium Slow,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/krokorok.png,643
553,Krookodile,5,Normal,Intimidation Pokémon,Ground,Dark,1.5,96.3,519.0,95.0,117.0,80.0,65.0,70.0,92.0,45.0,Medium Slow,Field,,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/krookodile.png,644
554,Darumaka,5,Normal,Zen Charm Pokémon,Fire,,0.6,37.5,315.0,70.0,90.0,45.0,15.0,45.0,50.0,120.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/darumaka.png,645
554,Galarian Darumaka,8,Normal,Zen Charm Pokémon,Ice,,0.7,40.0,315.0,70.0,90.0,45.0,15.0,45.0,50.0,120.0,Medium Slow,Field,,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://www.serebii.net/swordshield/pokemon/554-g.png,646
555,Darmanitan Standard Mode,5,Normal,Blazing Pokémon,Fire,,1.3,92.9,480.0,105.0,140.0,55.0,30.0,55.0,95.0,60.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/555.png,647
555,Darmanitan Zen Mode,5,Normal,Blazing Pokémon,Fire,Psychic,1.3,92.9,540.0,105.0,30.0,105.0,140.0,105.0,55.0,60.0,Medium Slow,Field,,20.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,https://www.serebii.net/swordshield/pokemon/555-z.png,648
555,Darmanitan Galarian Standard Mode,8,Normal,Zen Charm Pokémon,Ice,,1.7,120.0,480.0,105.0,140.0,55.0,30.0,55.0,95.0,60.0,Medium Slow,Field,,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://www.serebii.net/swordshield/pokemon/555-g.png,649
555,Darmanitan Galarian Zen Mode,8,Normal,Zen Charm Pokémon,Ice,Fire,1.7,120.0,540.0,105.0,160.0,55.0,30.0,55.0,135.0,60.0,Medium Slow,Field,,20.0,1.0,1.0,2.0,1.0,0.5,0.25,2.0,1.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,0.5,https://www.serebii.net/swordshield/pokemon/555-gz.png,650
556,Maractus,5,Normal,Cactus Pokémon,Grass,,1.0,28.0,461.0,75.0,86.0,67.0,106.0,67.0,60.0,255.0,Medium Fast,Grass,,20.0,1.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/maractus.png,651
557,Dwebble,5,Normal,Rock Inn Pokémon,Bug,Rock,0.3,14.5,325.0,50.0,65.0,85.0,35.0,35.0,55.0,190.0,Medium Fast,Bug,Mineral,20.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/dwebble.png,652
558,Crustle,5,Normal,Stone Home Pokémon,Bug,Rock,1.4,200.0,485.0,70.0,105.0,125.0,65.0,75.0,45.0,75.0,Medium Fast,Bug,Mineral,20.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/crustle.png,653
559,Scraggy,5,Normal,Shedding Pokémon,Dark,Fighting,0.6,11.8,348.0,50.0,75.0,70.0,35.0,70.0,48.0,180.0,Medium Fast,Dragon,Field,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,https://img.pokemondb.net/sprites/bank/normal/scraggy.png,654
560,Scrafty,5,Normal,Hoodlum Pokémon,Dark,Fighting,1.1,30.0,488.0,65.0,90.0,115.0,45.0,115.0,58.0,90.0,Medium Fast,Dragon,Field,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,https://img.pokemondb.net/sprites/bank/normal/scrafty.png,655
561,Sigilyph,5,Normal,Avianoid Pokémon,Psychic,Flying,1.4,14.0,490.0,72.0,58.0,80.0,103.0,80.0,97.0,45.0,Medium Fast,Flying,,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/sigilyph.png,656
562,Yamask,5,Normal,Spirit Pokémon,Ghost,,0.5,1.5,303.0,38.0,30.0,85.0,55.0,65.0,30.0,190.0,Medium Fast,Amorphous,Mineral,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/yamask.png,657
562,Galarian Yamask,8,Normal,Spirit Pokémon,Ground,Ghost,0.5,1.5,303.0,38.0,55.0,85.0,30.0,65.0,30.0,190.0,Medium Fast,Amorphous,Mineral,25.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,https://www.serebii.net/swordshield/pokemon/562-g.png,658
563,Cofagrigus,5,Normal,Coffin Pokémon,Ghost,,1.7,76.5,483.0,58.0,50.0,145.0,95.0,105.0,30.0,90.0,Medium Fast,Amorphous,Mineral,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cofagrigus.png,659
564,Tirtouga,5,Normal,Prototurtle Pokémon,Water,Rock,0.7,16.5,355.0,54.0,78.0,103.0,53.0,45.0,22.0,45.0,Medium Fast,Water 1,Water 3,30.0,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/tirtouga.png,660
565,Carracosta,5,Normal,Prototurtle Pokémon,Water,Rock,1.2,81.0,495.0,74.0,108.0,133.0,83.0,65.0,32.0,45.0,Medium Fast,Water 1,Water 3,30.0,0.5,0.25,1.0,1.5,3.0,0.5,1.5,0.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/carracosta.png,661
566,Archen,5,Normal,First Bird Pokémon,Rock,Flying,0.5,9.5,401.0,55.0,112.0,45.0,74.0,45.0,70.0,45.0,Medium Fast,Flying,Water 3,30.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/archen.png,662
567,Archeops,5,Normal,First Bird Pokémon,Rock,Flying,1.4,32.0,567.0,75.0,140.0,65.0,112.0,65.0,110.0,45.0,Medium Fast,Flying,Water 3,30.0,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/archeops.png,663
568,Trubbish,5,Normal,Trash Bag Pokémon,Poison,,0.6,31.0,329.0,50.0,50.0,62.0,40.0,62.0,65.0,190.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/trubbish.png,664
569,Garbodor,5,Normal,Trash Heap Pokémon,Poison,,1.9,107.3,474.0,80.0,95.0,82.0,60.0,82.0,75.0,60.0,Medium Fast,Mineral,,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/garbodor.png,665
570,Zorua,5,Normal,Tricky Fox Pokémon,Dark,,0.7,12.5,330.0,40.0,65.0,40.0,80.0,40.0,65.0,75.0,Medium Slow,Field,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/zorua.png,666
571,Zoroark,5,Normal,Illusion Fox Pokémon,Dark,,1.6,81.1,510.0,60.0,105.0,60.0,120.0,60.0,105.0,45.0,Medium Slow,Field,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,https://img.pokemondb.net/sprites/bank/normal/zoroark.png,667
572,Minccino,5,Normal,Chinchilla Pokémon,Normal,,0.4,5.8,300.0,55.0,50.0,40.0,40.0,40.0,75.0,255.0,Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/minccino.png,668
573,Cinccino,5,Normal,Scarf Pokémon,Normal,,0.5,7.5,470.0,75.0,95.0,60.0,65.0,60.0,115.0,60.0,Fast,Field,,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/cinccino.png,669
574,Gothita,5,Normal,Fixation Pokémon,Psychic,,0.4,5.8,290.0,45.0,30.0,50.0,55.0,65.0,45.0,200.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/gothita.png,670
575,Gothorita,5,Normal,Manipulate Pokémon,Psychic,,0.7,18.0,390.0,60.0,45.0,70.0,75.0,85.0,55.0,100.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/gothorita.png,671
576,Gothitelle,5,Normal,Astral Body Pokémon,Psychic,,1.5,44.0,490.0,70.0,55.0,95.0,95.0,110.0,65.0,50.0,Medium Slow,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/gothitelle.png,672
577,Solosis,5,Normal,Cell Pokémon,Psychic,,0.3,1.0,290.0,45.0,30.0,40.0,105.0,50.0,20.0,200.0,Medium Slow,Amorphous,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/solosis.png,673
578,Duosion,5,Normal,Mitosis Pokémon,Psychic,,0.6,8.0,370.0,65.0,40.0,50.0,125.0,60.0,30.0,100.0,Medium Slow,Amorphous,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/duosion.png,674
579,Reuniclus,5,Normal,Multiplying Pokémon,Psychic,,1.0,20.1,490.0,110.0,65.0,75.0,125.0,85.0,30.0,50.0,Medium Slow,Amorphous,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/reuniclus.png,675
580,Ducklett,5,Normal,Water Bird Pokémon,Water,Flying,0.5,5.5,305.0,62.0,44.0,50.0,44.0,50.0,55.0,190.0,Medium Fast,Flying,Water 1,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/ducklett.png,676
581,Swanna,5,Normal,White Bird Pokémon,Water,Flying,1.3,24.2,473.0,75.0,87.0,63.0,87.0,63.0,98.0,45.0,Medium Fast,Flying,Water 1,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/swanna.png,677
582,Vanillite,5,Normal,Fresh Snow Pokémon,Ice,,0.4,5.7,305.0,36.0,50.0,50.0,65.0,60.0,44.0,255.0,Slow,Mineral,,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/vanillite.png,678
583,Vanillish,5,Normal,Icy Snow Pokémon,Ice,,1.1,41.0,395.0,51.0,65.0,65.0,80.0,75.0,59.0,120.0,Slow,Mineral,,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/vanillish.png,679
584,Vanilluxe,5,Normal,Snowstorm Pokémon,Ice,,1.3,57.5,535.0,71.0,95.0,85.0,110.0,95.0,79.0,45.0,Slow,Mineral,,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,https://img.pokemondb.net/sprites/bank/normal/vanilluxe.png,680
585,Deerling,5,Normal,Season Pokémon,Normal,Grass,0.6,19.5,335.0,60.0,60.0,50.0,40.0,50.0,75.0,190.0,Medium Fast,Field,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/deerling.png,681
586,Sawsbuck,5,Normal,Season Pokémon,Normal,Grass,1.9,92.5,475.0,80.0,100.0,70.0,60.0,70.0,95.0,75.0,Medium Fast,Field,,20.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/sawsbuck.png,682
587,Emolga,5,Normal,Sky Squirrel Pokémon,Electric,Flying,0.4,5.0,428.0,55.0,75.0,60.0,75.0,60.0,103.0,200.0,Medium Fast,Field,,20.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/emolga.png,683
588,Karrablast,5,Normal,Clamping Pokémon,Bug,,0.5,5.9,315.0,50.0,75.0,45.0,40.0,45.0,60.0,200.0,Medium Fast,Bug,,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/karrablast.png,684
589,Escavalier,5,Normal,Cavalry Pokémon,Bug,Steel,1.0,33.0,495.0,70.0,135.0,105.0,60.0,105.0,20.0,75.0,Medium Fast,Bug,,15.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/escavalier.png,685
590,Foongus,5,Normal,Mushroom Pokémon,Grass,Poison,0.2,1.0,294.0,69.0,55.0,45.0,55.0,55.0,15.0,190.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/foongus.png,686
591,Amoonguss,5,Normal,Mushroom Pokémon,Grass,Poison,0.6,10.5,464.0,114.0,85.0,70.0,85.0,80.0,30.0,75.0,Medium Fast,Grass,,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://img.pokemondb.net/sprites/bank/normal/amoonguss.png,687
592,Frillish,5,Normal,Floating Pokémon,Water,Ghost,1.2,33.0,335.0,55.0,40.0,50.0,65.0,85.0,40.0,190.0,Medium Fast,Amorphous,,20.0,0.0,0.5,0.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/frillish.png,688
593,Jellicent,5,Normal,Floating Pokémon,Water,Ghost,2.2,135.0,480.0,100.0,60.0,70.0,85.0,105.0,60.0,60.0,Medium Fast,Amorphous,,20.0,0.0,0.5,0.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/jellicent.png,689
594,Alomomola,5,Normal,Caring Pokémon,Water,,1.2,31.6,470.0,165.0,75.0,80.0,40.0,45.0,65.0,75.0,Fast,Water 1,Water 2,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/alomomola.png,690
595,Joltik,5,Normal,Attaching Pokémon,Bug,Electric,0.1,0.6,319.0,50.0,47.0,50.0,57.0,50.0,65.0,190.0,Medium Fast,Bug,,20.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/joltik.png,691
596,Galvantula,5,Normal,EleSpider Pokémon,Bug,Electric,0.8,14.3,472.0,70.0,77.0,60.0,97.0,60.0,108.0,75.0,Medium Fast,Bug,,20.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/galvantula.png,692
597,Ferroseed,5,Normal,Thorn Seed Pokémon,Grass,Steel,0.6,18.8,305.0,44.0,50.0,91.0,24.0,86.0,10.0,255.0,Medium Fast,Grass,Mineral,20.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/ferroseed.png,693
598,Ferrothorn,5,Normal,Thorn Pod Pokémon,Grass,Steel,1.0,110.0,489.0,74.0,94.0,131.0,54.0,116.0,20.0,90.0,Medium Fast,Grass,Mineral,20.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/ferrothorn.png,694
599,Klink,5,Normal,Gear Pokémon,Steel,,0.3,21.0,300.0,40.0,55.0,70.0,45.0,60.0,30.0,130.0,Medium Slow,Mineral,,20.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/klink.png,695
600,Klang,5,Normal,Gear Pokémon,Steel,,0.6,51.0,440.0,60.0,80.0,95.0,70.0,85.0,50.0,60.0,Medium Slow,Mineral,,20.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/klang.png,696
601,Klinklang,5,Normal,Gear Pokémon,Steel,,0.6,81.0,520.0,60.0,100.0,115.0,70.0,85.0,90.0,30.0,Medium Slow,Mineral,,20.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/klinklang.png,697
602,Tynamo,5,Normal,EleFish Pokémon,Electric,,0.2,0.3,275.0,35.0,55.0,40.0,45.0,40.0,60.0,190.0,Slow,Amorphous,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/tynamo.png,698
603,Eelektrik,5,Normal,EleFish Pokémon,Electric,,1.2,22.0,405.0,65.0,85.0,70.0,75.0,70.0,40.0,60.0,Slow,Amorphous,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/eelektrik.png,699
604,Eelektross,5,Normal,EleFish Pokémon,Electric,,2.1,80.5,515.0,85.0,115.0,80.0,105.0,80.0,50.0,30.0,Slow,Amorphous,,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,https://img.pokemondb.net/sprites/bank/normal/eelektross.png,700
605,Elgyem,5,Normal,Cerebral Pokémon,Psychic,,0.5,9.0,335.0,55.0,55.0,55.0,85.0,55.0,30.0,255.0,Medium Fast,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/elgyem.png,701
606,Beheeyem,5,Normal,Cerebral Pokémon,Psychic,,1.0,34.5,485.0,75.0,75.0,75.0,125.0,95.0,40.0,90.0,Medium Fast,Human-Like,,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,https://img.pokemondb.net/sprites/bank/normal/beheeyem.png,702
607,Litwick,5,Normal,Candle Pokémon,Ghost,Fire,0.3,3.1,275.0,50.0,30.0,55.0,65.0,55.0,20.0,190.0,Medium Slow,Amorphous,,20.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/litwick.png,703
608,Lampent,5,Normal,Lamp Pokémon,Ghost,Fire,0.6,13.0,370.0,60.0,40.0,60.0,95.0,60.0,55.0,90.0,Medium Slow,Amorphous,,20.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/lampent.png,704
609,Chandelure,5,Normal,Luring Pokémon,Ghost,Fire,1.0,34.3,520.0,60.0,55.0,90.0,145.0,90.0,80.0,45.0,Medium Slow,Amorphous,,20.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,https://img.pokemondb.net/sprites/bank/normal/chandelure.png,705
